date,to_type,sport,store,turnover,quantity,nb_transaction
10/3/2017 0:00,offline,YOGA,1614,3872,88,44
10/3/2017 0:00,offline,GOLF,1618,1900,50,38
10/3/2017 0:00,offline,CYCLING,1614,1140,20,57
10/3/2017 0:00,online,SKATE/ROLLER,191,549,61,9
10/3/2017 0:00,online,TENNIS,191,1568,28,56
10/3/2017 0:00,offline,TRIATHLON,1618,3762,66,57
10/3/2017 0:00,offline,CLIMBING,1618,6555,95,69
10/3/2017 0:00,offline,JOG/RUN,1614,5922,94,63
10/3/2017 0:00,offline,DIVING,1618,348,6,58
10/3/2017 0:00,offline,TRAIL,1614,294,7,42
10/3/2017 0:00,online,BADMINTON,191,1440,90,16
10/3/2017 0:00,offline,VOLLEYBALL,1614,209,19,11
10/3/2017 0:00,offline,SKATE/ROLLER,1618,814,11,74
10/3/2017 0:00,offline,DIVING,1614,8448,88,96
10/3/2017 0:00,offline,BADMINTON,1618,6474,78,83
10/3/2017 0:00,offline,SURFING,1618,3198,78,41
10/3/2017 0:00,offline,UNKNOWN,1614,192,16,12
10/3/2017 0:00,offline,PILATES,1618,2205,49,45
10/3/2017 0:00,online,SURFING,191,230,5,46
10/3/2017 0:00,offline,TABLE_TENNIS,1618,4745,73,65
10/3/2017 0:00,offline,TRAIL,1618,3744,39,96
10/3/2017 0:00,online,FITNESS,191,3024,42,72
10/3/2017 0:00,offline,TENNIS,1614,344,4,86
10/3/2017 0:00,online,TRAIL,191,770,10,77
10/3/2017 0:00,online,KAYAK/SUP,191,4488,68,66
10/3/2017 0:00,online,DIVING,191,494,38,13
10/3/2017 0:00,online,BOXING,191,130,13,10
10/3/2017 0:00,offline,KAYAK/SUP,1614,6138,99,62
10/3/2017 0:00,online,JOG/RUN,191,448,64,7
10/3/2017 0:00,online,PILATES,191,146,2,73
10/3/2017 0:00,online,SKI,191,3315,39,85
10/3/2017 0:00,offline,BASKETBALL,1618,4070,74,55
10/3/2017 0:00,offline,PILATES,1614,1440,30,48
10/3/2017 0:00,offline,FOOTBALL,1614,682,22,31
10/3/2017 0:00,offline,KAYAK/SUP,1618,3526,41,86
10/3/2017 0:00,offline,BASKETBALL,1614,608,16,38
10/3/2017 0:00,offline,FOOTBALL,1618,2444,94,26
10/3/2017 0:00,offline,SURFING,1614,3626,74,49
10/3/2017 0:00,online,Others,191,68,34,2
10/3/2017 0:00,offline,RUGBY,1618,2016,56,36
10/3/2017 0:00,offline,BOXING,1618,6111,97,63
10/3/2017 0:00,online,CYCLING,191,3388,44,77
10/3/2017 0:00,online,HIKING/TREKKING,191,4761,69,69
10/3/2017 0:00,online,GOLF,191,51,51,1
10/4/2017 0:00,offline,JOG/RUN,1618,3770,58,65
10/4/2017 0:00,offline,BASKETBALL,1614,1110,74,15
10/4/2017 0:00,offline,YOGA,1618,1760,22,80
10/4/2017 0:00,offline,HIKING/TREKKING,1618,108,6,18
10/4/2017 0:00,offline,JOG/RUN,1614,1547,91,17
10/4/2017 0:00,offline,SKATE/ROLLER,1614,6365,67,95
10/4/2017 0:00,offline,FOOTBALL,1614,3528,49,72
10/4/2017 0:00,offline,BADMINTON,1614,1027,79,13
10/4/2017 0:00,online,BADMINTON,191,318,53,6
10/4/2017 0:00,offline,BOXING,1618,3230,38,85
10/4/2017 0:00,offline,Others,1614,546,6,91
10/4/2017 0:00,offline,UNKNOWN,1618,1344,96,14
10/4/2017 0:00,offline,SURFING,1618,2139,93,23
10/4/2017 0:00,offline,DIVING,1618,76,19,4
10/4/2017 0:00,offline,CYCLING,1618,996,12,83
10/4/2017 0:00,online,CYCLING,191,975,25,39
10/4/2017 0:00,offline,KAYAK/SUP,1614,2112,24,88
10/4/2017 0:00,online,Others,191,3380,65,52
10/4/2017 0:00,offline,FITNESS,1618,490,98,5
10/4/2017 0:00,offline,GOLF,1614,5856,96,61
10/4/2017 0:00,offline,YOGA,1614,420,21,20
10/4/2017 0:00,offline,CROSSTRAIN,1618,2652,34,78
10/4/2017 0:00,online,GOLF,191,5478,83,66
10/4/2017 0:00,offline,VOLLEYBALL,1618,5733,91,63
10/4/2017 0:00,offline,HIKING/TREKKING,1614,68,4,17
10/4/2017 0:00,offline,Others,1618,4,4,1
10/4/2017 0:00,offline,CYCLING,1614,3612,84,43
10/4/2017 0:00,online,VOLLEYBALL,191,330,22,15
10/4/2017 0:00,online,TRAIL,191,462,77,6
10/4/2017 0:00,offline,PILATES,1614,1785,85,21
10/4/2017 0:00,online,FITNESS,191,1760,22,80
10/4/2017 0:00,offline,SWIMMING,1618,5723,59,97
10/4/2017 0:00,offline,CLIMBING,1614,380,10,38
10/4/2017 0:00,online,CROSSTRAIN,191,3440,86,40
10/4/2017 0:00,offline,TABLE_TENNIS,1618,413,7,59
10/4/2017 0:00,online,YOGA,191,135,15,9
10/4/2017 0:00,offline,GOLF,1618,2108,34,62
10/4/2017 0:00,offline,TRIATHLON,1618,1122,22,51
10/4/2017 0:00,offline,RUGBY,1614,5250,70,75
10/4/2017 0:00,offline,SKI,1618,3575,65,55
10/4/2017 0:00,offline,UNKNOWN,1614,8256,86,96
10/4/2017 0:00,offline,CROSSTRAIN,1614,1260,84,15
10/4/2017 0:00,offline,RUGBY,1618,1089,33,33
10/4/2017 0:00,offline,CLIMBING,1618,456,8,57
10/4/2017 0:00,offline,VOLLEYBALL,1614,3726,54,69
10/4/2017 0:00,online,HIKING/TREKKING,191,1088,68,16
10/4/2017 0:00,offline,BADMINTON,1618,1334,46,29
10/4/2017 0:00,offline,KAYAK/SUP,1618,3239,79,41
10/4/2017 0:00,online,PILATES,191,1170,39,30
10/4/2017 0:00,offline,TRAIL,1618,1749,33,53
10/4/2017 0:00,offline,FITNESS,1614,490,10,49
10/4/2017 0:00,offline,SKATE/ROLLER,1618,2077,67,31
10/4/2017 0:00,offline,SWIMMING,1614,1909,83,23
10/4/2017 0:00,offline,TRAIL,1614,729,27,27
10/4/2017 0:00,offline,PILATES,1618,5586,57,98
10/4/2017 0:00,online,TENNIS,191,2928,61,48
10/4/2017 0:00,online,KAYAK/SUP,191,1482,26,57
10/4/2017 0:00,offline,TRIATHLON,1614,3045,87,35
10/4/2017 0:00,offline,FOOTBALL,1618,3870,90,43
10/4/2017 0:00,offline,TENNIS,1618,3750,50,75
10/4/2017 0:00,offline,SURFING,1614,7020,90,78
10/4/2017 0:00,online,BASKETBALL,191,77,77,1
10/4/2017 0:00,offline,TENNIS,1614,1440,20,72
10/4/2017 0:00,online,SWIMMING,191,2200,55,40
10/4/2017 0:00,offline,BASKETBALL,1618,160,32,5
10/4/2017 0:00,online,SKATE/ROLLER,191,6030,90,67
10/4/2017 0:00,offline,DIVING,1614,1740,29,60
10/4/2017 0:00,offline,SKI,1614,40,1,40
10/4/2017 0:00,online,SURFING,191,1885,65,29
10/4/2017 0:00,online,SKI,191,5183,71,73
10/4/2017 0:00,online,DIVING,191,147,21,7
10/4/2017 0:00,online,JOG/RUN,191,288,16,18
10/5/2017 0:00,offline,PILATES,1614,2848,32,89
10/5/2017 0:00,offline,SURFING,1614,500,10,50
10/5/2017 0:00,offline,SKATE/ROLLER,1618,1702,74,23
10/5/2017 0:00,offline,DIVING,1614,1408,22,64
10/5/2017 0:00,offline,SURFING,1618,855,9,95
10/5/2017 0:00,offline,FOOTBALL,1618,639,71,9
10/5/2017 0:00,offline,YOGA,1618,4459,49,91
10/5/2017 0:00,online,FOOTBALL,191,3422,58,59
10/5/2017 0:00,offline,KAYAK/SUP,1618,1974,42,47
10/5/2017 0:00,offline,TRIATHLON,1618,572,13,44
10/5/2017 0:00,offline,GOLF,1618,403,13,31
10/5/2017 0:00,offline,YOGA,1614,5040,63,80
10/5/2017 0:00,offline,FITNESS,1614,1200,75,16
10/5/2017 0:00,offline,PILATES,1618,714,21,34
10/5/2017 0:00,offline,HIKING/TREKKING,1614,96,2,48
10/5/2017 0:00,offline,FITNESS,1618,3900,65,60
10/5/2017 0:00,offline,TRIATHLON,1614,3800,95,40
10/5/2017 0:00,offline,DIVING,1618,4134,53,78
10/5/2017 0:00,offline,BOXING,1618,7462,82,91
10/5/2017 0:00,offline,Others,1618,228,57,4
10/5/2017 0:00,offline,SWIMMING,1618,1092,21,52
10/5/2017 0:00,online,YOGA,191,4698,58,81
10/5/2017 0:00,offline,TRAIL,1614,1708,28,61
10/5/2017 0:00,offline,TRAIL,1618,6402,97,66
10/5/2017 0:00,offline,FOOTBALL,1614,1539,19,81
10/5/2017 0:00,offline,BASKETBALL,1618,1036,28,37
10/5/2017 0:00,online,HIKING/TREKKING,191,3870,45,86
10/5/2017 0:00,online,Others,191,2412,36,67
10/5/2017 0:00,offline,CROSSTRAIN,1618,3572,38,94
10/5/2017 0:00,offline,CYCLING,1614,51,1,51
10/5/2017 0:00,offline,Others,1614,63,1,63
10/5/2017 0:00,offline,TENNIS,1614,3417,51,67
10/5/2017 0:00,offline,GOLF,1614,1022,73,14
10/5/2017 0:00,offline,RUGBY,1618,3610,38,95
10/5/2017 0:00,offline,HIKING/TREKKING,1618,156,39,4
10/5/2017 0:00,offline,SKATE/ROLLER,1614,6612,76,87
10/5/2017 0:00,offline,BADMINTON,1614,7488,78,96
10/5/2017 0:00,offline,UNKNOWN,1618,6960,80,87
10/5/2017 0:00,offline,CROSSTRAIN,1614,517,47,11
10/5/2017 0:00,online,CYCLING,191,1935,43,45
10/5/2017 0:00,online,CROSSTRAIN,191,493,17,29
10/5/2017 0:00,online,FITNESS,191,3230,38,85
10/5/2017 0:00,offline,JOG/RUN,1618,4125,75,55
10/5/2017 0:00,offline,SWIMMING,1614,120,12,10
10/5/2017 0:00,offline,RUGBY,1614,8245,85,97
10/5/2017 0:00,offline,TABLE_TENNIS,1618,6370,70,91
10/5/2017 0:00,offline,VOLLEYBALL,1618,752,94,8
10/5/2017 0:00,offline,TENNIS,1618,966,46,21
10/5/2017 0:00,offline,BASKETBALL,1614,74,1,74
10/5/2017 0:00,online,SWIMMING,191,143,11,13
10/5/2017 0:00,offline,SAILING,1614,495,45,11
10/5/2017 0:00,offline,TABLE_TENNIS,1614,1003,17,59
10/5/2017 0:00,offline,CLIMBING,1614,2451,43,57
10/5/2017 0:00,offline,BADMINTON,1618,63,21,3
10/5/2017 0:00,offline,UNKNOWN,1614,7872,82,96
10/5/2017 0:00,online,TENNIS,191,728,56,13
10/5/2017 0:00,online,SURFING,191,104,13,8
10/5/2017 0:00,online,SKI,191,1363,47,29
10/5/2017 0:00,online,BADMINTON,191,48,12,4
10/5/2017 0:00,online,SAILING,191,1176,21,56
10/5/2017 0:00,online,SKATE/ROLLER,191,152,38,4
10/5/2017 0:00,online,TABLE_TENNIS,191,112,16,7
10/5/2017 0:00,offline,CYCLING,1618,2964,39,76
10/5/2017 0:00,offline,SKI,1614,3082,46,67
10/5/2017 0:00,offline,JOG/RUN,1614,50,1,50
10/5/2017 0:00,online,TRAIL,191,1116,12,93
10/5/2017 0:00,offline,CLIMBING,1618,1691,19,89
10/5/2017 0:00,offline,VOLLEYBALL,1614,5082,66,77
10/5/2017 0:00,offline,SKI,1618,2240,80,28
10/5/2017 0:00,online,JOG/RUN,191,1672,88,19
10/5/2017 0:00,online,DIVING,191,4128,43,96
10/5/2017 0:00,offline,KAYAK/SUP,1614,672,48,14
10/5/2017 0:00,online,BOXING,191,2220,37,60
10/5/2017 0:00,online,PILATES,191,4928,64,77
10/6/2017 0:00,offline,SWIMMING,1614,8514,99,86
10/6/2017 0:00,offline,FITNESS,1614,5200,80,65
10/6/2017 0:00,offline,CROSSTRAIN,1614,3330,74,45
10/6/2017 0:00,offline,TENNIS,1618,3640,56,65
10/6/2017 0:00,offline,BASKETBALL,1614,3160,79,40
10/6/2017 0:00,offline,KAYAK/SUP,1614,4284,84,51
10/6/2017 0:00,offline,TABLE_TENNIS,1614,2520,72,35
10/6/2017 0:00,offline,SWIMMING,1618,1748,23,76
10/6/2017 0:00,offline,BADMINTON,1614,5292,63,84
10/6/2017 0:00,offline,PILATES,1614,632,8,79
10/6/2017 0:00,offline,VOLLEYBALL,1618,6603,93,71
10/6/2017 0:00,offline,TRIATHLON,1618,858,33,26
10/6/2017 0:00,offline,DIVING,1618,1200,25,48
10/6/2017 0:00,offline,SKATE/ROLLER,1614,4473,63,71
10/6/2017 0:00,offline,HIKING/TREKKING,1618,5229,63,83
10/6/2017 0:00,offline,BOXING,1618,5040,63,80
10/6/2017 0:00,online,YOGA,191,2673,27,99
10/6/2017 0:00,offline,DIVING,1614,2640,48,55
10/6/2017 0:00,offline,BASKETBALL,1618,45,1,45
10/6/2017 0:00,offline,JOG/RUN,1614,2726,29,94
10/6/2017 0:00,offline,TRAIL,1614,1464,24,61
10/6/2017 0:00,offline,SURFING,1618,1128,24,47
10/6/2017 0:00,offline,TRIATHLON,1614,1596,19,84
10/6/2017 0:00,offline,VOLLEYBALL,1614,2546,67,38
10/6/2017 0:00,offline,SKI,1618,6840,76,90
10/6/2017 0:00,offline,SKATE/ROLLER,1618,2842,98,29
10/6/2017 0:00,offline,KAYAK/SUP,1618,3630,66,55
10/6/2017 0:00,offline,YOGA,1614,408,6,68
10/6/2017 0:00,online,SKATE/ROLLER,191,989,23,43
10/6/2017 0:00,offline,CYCLING,1618,1131,13,87
10/6/2017 0:00,offline,GOLF,1618,704,88,8
10/6/2017 0:00,offline,FOOTBALL,1614,4872,56,87
10/6/2017 0:00,offline,Others,1618,192,96,2
10/6/2017 0:00,offline,JOG/RUN,1618,1188,54,22
10/6/2017 0:00,offline,BADMINTON,1618,1794,78,23
10/6/2017 0:00,online,FOOTBALL,191,4032,96,42
10/6/2017 0:00,offline,PILATES,1618,1960,56,35
10/6/2017 0:00,offline,HIKING/TREKKING,1614,2940,70,42
10/6/2017 0:00,offline,RUGBY,1618,1722,21,82
10/6/2017 0:00,offline,UNKNOWN,1614,3124,44,71
10/6/2017 0:00,offline,SKI,1614,1840,23,80
10/6/2017 0:00,offline,YOGA,1618,1344,32,42
10/6/2017 0:00,online,HIKING/TREKKING,191,949,13,73
10/6/2017 0:00,offline,SQUASH,1618,3600,75,48
10/6/2017 0:00,offline,TENNIS,1614,350,5,70
10/6/2017 0:00,offline,GOLF,1614,4884,74,66
10/6/2017 0:00,online,SURFING,191,3145,85,37
10/6/2017 0:00,online,CROSSTRAIN,191,315,63,5
10/6/2017 0:00,offline,FOOTBALL,1618,5820,60,97
10/6/2017 0:00,offline,RUGBY,1614,5917,61,97
10/6/2017 0:00,offline,SAILING,1614,160,5,32
10/6/2017 0:00,offline,TRAIL,1618,4941,61,81
10/6/2017 0:00,offline,UNKNOWN,1618,252,4,63
10/6/2017 0:00,offline,SURFING,1614,3698,86,43
10/6/2017 0:00,online,TRAIL,191,3111,51,61
10/6/2017 0:00,offline,FITNESS,1618,510,10,51
10/6/2017 0:00,online,GOLF,191,264,8,33
10/6/2017 0:00,offline,CLIMBING,1614,600,25,24
10/6/2017 0:00,offline,Others,1614,1782,99,18
10/6/2017 0:00,online,TABLE_TENNIS,191,3657,53,69
10/6/2017 0:00,online,SKI,191,6762,98,69
10/6/2017 0:00,offline,CYCLING,1614,184,4,46
10/6/2017 0:00,online,JOG/RUN,191,3393,87,39
10/6/2017 0:00,online,CYCLING,191,6992,92,76
10/6/2017 0:00,offline,CLIMBING,1618,2652,68,39
10/6/2017 0:00,online,TENNIS,191,742,53,14
10/6/2017 0:00,online,FITNESS,191,2736,48,57
10/6/2017 0:00,offline,CROSSTRAIN,1618,780,15,52
10/6/2017 0:00,online,SWIMMING,191,459,27,17
10/6/2017 0:00,offline,TABLE_TENNIS,1618,4980,83,60
10/6/2017 0:00,online,SAILING,191,3360,80,42
10/6/2017 0:00,online,PILATES,191,6984,97,72
10/7/2017 0:00,offline,HIKING/TREKKING,1618,2744,28,98
10/7/2017 0:00,offline,CROSSTRAIN,1614,1218,29,42
10/7/2017 0:00,offline,TABLE_TENNIS,1614,6528,68,96
10/7/2017 0:00,offline,DIVING,1618,1568,16,98
10/7/2017 0:00,offline,CROSSTRAIN,1618,6030,67,90
10/7/2017 0:00,offline,KAYAK/SUP,1614,9215,95,97
10/7/2017 0:00,offline,TENNIS,1618,688,86,8
10/7/2017 0:00,offline,SWIMMING,1618,825,33,25
10/7/2017 0:00,offline,TRIATHLON,1614,1922,31,62
10/7/2017 0:00,offline,SURFING,1618,930,10,93
10/7/2017 0:00,offline,PILATES,1614,2640,88,30
10/7/2017 0:00,offline,SKI,1614,800,10,80
10/7/2017 0:00,offline,CLIMBING,1618,5074,86,59
10/7/2017 0:00,offline,PILATES,1618,4686,66,71
10/7/2017 0:00,offline,JOG/RUN,1614,66,3,22
10/7/2017 0:00,offline,TABLE_TENNIS,1618,1875,25,75
10/7/2017 0:00,offline,BADMINTON,1614,4851,49,99
10/7/2017 0:00,offline,FITNESS,1614,8051,97,83
10/7/2017 0:00,offline,SKATE/ROLLER,1618,570,15,38
10/7/2017 0:00,offline,VOLLEYBALL,1614,7227,73,99
10/7/2017 0:00,offline,TRAIL,1614,3848,52,74
10/7/2017 0:00,offline,YOGA,1614,6120,90,68
10/7/2017 0:00,offline,TRIATHLON,1618,1653,19,87
10/7/2017 0:00,offline,SAILING,1614,60,15,4
10/7/2017 0:00,offline,SKATE/ROLLER,1614,1530,45,34
10/7/2017 0:00,offline,CYCLING,1614,1312,82,16
10/7/2017 0:00,online,PILATES,191,408,12,34
10/7/2017 0:00,offline,JOG/RUN,1618,4234,58,73
10/7/2017 0:00,offline,HIKING/TREKKING,1614,1040,52,20
10/7/2017 0:00,offline,SKI,1618,1494,83,18
10/7/2017 0:00,online,JOG/RUN,191,5076,54,94
10/7/2017 0:00,offline,SWIMMING,1614,2360,59,40
10/7/2017 0:00,offline,KAYAK/SUP,1618,1200,40,30
10/7/2017 0:00,offline,TENNIS,1614,910,26,35
10/7/2017 0:00,offline,FOOTBALL,1618,2107,43,49
10/7/2017 0:00,offline,BADMINTON,1618,3520,40,88
10/7/2017 0:00,offline,RUGBY,1618,418,11,38
10/7/2017 0:00,offline,BASKETBALL,1618,5246,86,61
10/7/2017 0:00,offline,TRAIL,1618,5412,82,66
10/7/2017 0:00,offline,CYCLING,1618,864,72,12
10/7/2017 0:00,online,FOOTBALL,191,1242,23,54
10/7/2017 0:00,online,SURFING,191,994,71,14
10/7/2017 0:00,online,DIVING,191,1344,48,28
10/7/2017 0:00,offline,FITNESS,1618,2813,29,97
10/7/2017 0:00,offline,VOLLEYBALL,1618,3375,75,45
10/7/2017 0:00,online,FITNESS,191,1225,25,49
10/7/2017 0:00,offline,RUGBY,1614,8075,85,95
10/7/2017 0:00,offline,Others,1614,7470,90,83
10/7/2017 0:00,online,YOGA,191,117,3,39
10/7/2017 0:00,offline,GOLF,1618,3933,69,57
10/7/2017 0:00,online,BADMINTON,191,1156,17,68
10/7/2017 0:00,offline,FOOTBALL,1614,138,46,3
10/7/2017 0:00,offline,BASKETBALL,1614,3825,51,75
10/7/2017 0:00,online,Others,191,70,70,1
10/7/2017 0:00,offline,SAILING,1618,221,17,13
10/7/2017 0:00,offline,UNKNOWN,1618,5580,90,62
10/7/2017 0:00,online,TRIATHLON,191,645,43,15
10/7/2017 0:00,offline,GOLF,1614,132,44,3
10/7/2017 0:00,offline,SURFING,1614,1634,19,86
10/7/2017 0:00,online,SKATE/ROLLER,191,344,43,8
10/7/2017 0:00,offline,CLIMBING,1614,2438,53,46
10/7/2017 0:00,online,SQUASH,191,1435,41,35
10/7/2017 0:00,offline,BOXING,1618,2829,41,69
10/7/2017 0:00,offline,UNKNOWN,1614,5044,52,97
10/7/2017 0:00,online,TENNIS,191,1400,25,56
10/7/2017 0:00,offline,YOGA,1618,7029,71,99
10/7/2017 0:00,online,HIKING/TREKKING,191,343,49,7
10/7/2017 0:00,offline,Others,1618,5688,79,72
10/7/2017 0:00,online,BASKETBALL,191,819,21,39
10/7/2017 0:00,online,CYCLING,191,6391,83,77
10/7/2017 0:00,offline,DIVING,1614,416,32,13
10/7/2017 0:00,online,CROSSTRAIN,191,366,61,6
10/7/2017 0:00,online,SWIMMING,191,1520,40,38
10/7/2017 0:00,offline,SQUASH,1618,114,57,2
10/7/2017 0:00,online,VOLLEYBALL,191,2444,94,26
10/7/2017 0:00,online,SKI,191,1521,39,39
10/8/2017 0:00,offline,FITNESS,1614,670,10,67
10/8/2017 0:00,offline,SURFING,1618,470,94,5
10/8/2017 0:00,offline,KAYAK/SUP,1614,4048,44,92
10/8/2017 0:00,offline,TRIATHLON,1618,2914,94,31
10/8/2017 0:00,offline,SWIMMING,1618,246,41,6
10/8/2017 0:00,offline,BASKETBALL,1614,456,8,57
10/8/2017 0:00,offline,VOLLEYBALL,1618,1221,37,33
10/8/2017 0:00,offline,SWIMMING,1614,1395,15,93
10/8/2017 0:00,offline,VOLLEYBALL,1614,2156,77,28
10/8/2017 0:00,offline,SKATE/ROLLER,1614,1696,53,32
10/8/2017 0:00,offline,PILATES,1614,670,10,67
10/8/2017 0:00,offline,JOG/RUN,1614,754,26,29
10/8/2017 0:00,offline,YOGA,1614,517,11,47
10/8/2017 0:00,offline,TABLE_TENNIS,1614,800,25,32
10/8/2017 0:00,offline,BOXING,1618,70,70,1
10/8/2017 0:00,offline,FOOTBALL,1614,270,27,10
10/8/2017 0:00,offline,SKATE/ROLLER,1618,82,1,82
10/8/2017 0:00,offline,BADMINTON,1614,240,8,30
10/8/2017 0:00,online,SKATE/ROLLER,191,4182,82,51
10/8/2017 0:00,offline,TRIATHLON,1614,8924,97,92
10/8/2017 0:00,offline,Others,1618,2106,39,54
10/8/2017 0:00,offline,SKI,1618,1056,33,32
10/8/2017 0:00,offline,BADMINTON,1618,33,3,11
10/8/2017 0:00,offline,KAYAK/SUP,1618,4240,80,53
10/8/2017 0:00,offline,GOLF,1618,650,10,65
10/8/2017 0:00,offline,JOG/RUN,1618,2592,81,32
10/8/2017 0:00,offline,TRAIL,1618,1512,63,24
10/8/2017 0:00,offline,HIKING/TREKKING,1618,6486,94,69
10/8/2017 0:00,offline,TENNIS,1618,81,27,3
10/8/2017 0:00,offline,HIKING/TREKKING,1614,496,16,31
10/8/2017 0:00,offline,DIVING,1618,5676,66,86
10/8/2017 0:00,offline,TENNIS,1614,369,9,41
10/8/2017 0:00,offline,BASKETBALL,1618,8232,84,98
10/8/2017 0:00,offline,PILATES,1618,96,8,12
10/8/2017 0:00,offline,DIVING,1614,9215,97,95
10/8/2017 0:00,offline,UNKNOWN,1614,3213,63,51
10/8/2017 0:00,offline,CROSSTRAIN,1614,1140,76,15
10/8/2017 0:00,online,FOOTBALL,191,1120,80,14
10/8/2017 0:00,offline,YOGA,1618,464,58,8
10/8/2017 0:00,online,HIKING/TREKKING,191,4480,80,56
10/8/2017 0:00,offline,FOOTBALL,1618,2541,77,33
10/8/2017 0:00,offline,CYCLING,1618,1768,52,34
10/8/2017 0:00,online,SURFING,191,441,21,21
10/8/2017 0:00,online,DIVING,191,270,30,9
10/8/2017 0:00,offline,TRAIL,1614,8415,85,99
10/8/2017 0:00,offline,GOLF,1614,182,13,14
10/8/2017 0:00,offline,SKI,1614,1817,23,79
10/8/2017 0:00,offline,RUGBY,1614,6208,97,64
10/8/2017 0:00,online,Others,191,7840,80,98
10/8/2017 0:00,offline,SAILING,1618,1422,79,18
10/8/2017 0:00,offline,FITNESS,1618,2294,31,74
10/8/2017 0:00,online,GOLF,191,1330,35,38
10/8/2017 0:00,online,TRAIL,191,675,25,27
10/8/2017 0:00,online,YOGA,191,960,80,12
10/8/2017 0:00,online,CROSSTRAIN,191,874,19,46
10/8/2017 0:00,offline,Others,1614,5915,91,65
10/8/2017 0:00,online,SKI,191,1204,86,14
10/8/2017 0:00,offline,RUGBY,1618,1071,17,63
10/8/2017 0:00,offline,SURFING,1614,1215,27,45
10/8/2017 0:00,offline,CYCLING,1614,966,42,23
10/8/2017 0:00,offline,SAILING,1614,4320,54,80
10/8/2017 0:00,offline,SQUASH,1614,2320,58,40
10/8/2017 0:00,offline,CLIMBING,1614,852,71,12
10/8/2017 0:00,offline,UNKNOWN,1618,1600,20,80
10/8/2017 0:00,online,VOLLEYBALL,191,2886,78,37
10/8/2017 0:00,online,JOG/RUN,191,1508,58,26
10/8/2017 0:00,online,KAYAK/SUP,191,2646,63,42
10/8/2017 0:00,offline,CLIMBING,1618,1782,81,22
10/8/2017 0:00,offline,CROSSTRAIN,1618,114,6,19
10/8/2017 0:00,online,CYCLING,191,180,12,15
10/8/2017 0:00,online,TENNIS,191,110,5,22
10/8/2017 0:00,offline,TABLE_TENNIS,1618,2997,37,81
10/8/2017 0:00,online,FITNESS,191,4392,72,61
10/8/2017 0:00,online,SWIMMING,191,5332,62,86
10/8/2017 0:00,online,TRIATHLON,191,1767,57,31
10/8/2017 0:00,online,PILATES,191,1044,58,18
10/8/2017 0:00,online,BADMINTON,191,1058,23,46
10/9/2017 0:00,offline,SURFING,1618,5695,85,67
10/9/2017 0:00,offline,DIVING,1618,4240,53,80
10/9/2017 0:00,offline,SWIMMING,1618,3496,76,46
10/9/2017 0:00,offline,PILATES,1614,207,69,3
10/9/2017 0:00,offline,TRIATHLON,1618,348,12,29
10/9/2017 0:00,offline,SKATE/ROLLER,1618,2304,96,24
10/9/2017 0:00,offline,FITNESS,1618,4125,75,55
10/9/2017 0:00,offline,PILATES,1618,2492,89,28
10/9/2017 0:00,offline,BADMINTON,1614,594,22,27
10/9/2017 0:00,online,SURFING,191,846,9,94
10/9/2017 0:00,offline,GOLF,1618,7654,89,86
10/9/2017 0:00,offline,UNKNOWN,1614,8448,88,96
10/9/2017 0:00,offline,YOGA,1614,4028,76,53
10/9/2017 0:00,offline,SURFING,1614,3219,37,87
10/9/2017 0:00,online,YOGA,191,4410,98,45
10/9/2017 0:00,online,DIVING,191,4872,56,87
10/9/2017 0:00,offline,HIKING/TREKKING,1614,3066,73,42
10/9/2017 0:00,online,HIKING/TREKKING,191,3445,65,53
10/9/2017 0:00,offline,YOGA,1618,5382,78,69
10/9/2017 0:00,offline,TRAIL,1618,3840,64,60
10/9/2017 0:00,offline,BASKETBALL,1614,316,79,4
10/9/2017 0:00,offline,HIKING/TREKKING,1618,490,7,70
10/9/2017 0:00,offline,JOG/RUN,1618,78,1,78
10/9/2017 0:00,offline,FOOTBALL,1614,5040,80,63
10/9/2017 0:00,offline,CROSSTRAIN,1618,4806,54,89
10/9/2017 0:00,offline,BOXING,1614,6351,87,73
10/9/2017 0:00,offline,FOOTBALL,1618,3540,59,60
10/9/2017 0:00,offline,DIVING,1614,1128,94,12
10/9/2017 0:00,offline,CLIMBING,1614,2204,38,58
10/9/2017 0:00,offline,TRIATHLON,1614,1463,19,77
10/9/2017 0:00,offline,TENNIS,1618,7238,77,94
10/9/2017 0:00,offline,CYCLING,1614,1610,70,23
10/9/2017 0:00,offline,BOXING,1618,1911,39,49
10/9/2017 0:00,offline,RUGBY,1614,6764,76,89
10/9/2017 0:00,online,TENNIS,191,340,10,34
10/9/2017 0:00,offline,CROSSTRAIN,1614,4680,78,60
10/9/2017 0:00,offline,FITNESS,1614,122,61,2
10/9/2017 0:00,offline,TABLE_TENNIS,1618,4608,48,96
10/9/2017 0:00,offline,JOG/RUN,1614,4977,63,79
10/9/2017 0:00,offline,RUGBY,1618,6460,85,76
10/9/2017 0:00,offline,Others,1618,1568,32,49
10/9/2017 0:00,offline,GOLF,1614,3818,83,46
10/9/2017 0:00,offline,CLIMBING,1618,4624,68,68
10/9/2017 0:00,offline,SWIMMING,1614,1232,88,14
10/9/2017 0:00,offline,UNKNOWN,1618,2400,50,48
10/9/2017 0:00,online,CYCLING,191,552,8,69
10/9/2017 0:00,online,PILATES,191,3224,52,62
10/9/2017 0:00,offline,VOLLEYBALL,1618,2240,56,40
10/9/2017 0:00,online,SKI,191,2688,84,32
